Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
GAS,Toro Rosso,22.0,96.372,2.0,MEDIUM,4.0,10.0,2019,Japanese Grand Prix,53,0.41509433962264153,,,,,,,,,,,
GAS,Toro Rosso,23.0,96.501,2.0,MEDIUM,5.0,10.0,2019,Japanese Grand Prix,53,0.4339622641509434,,,,,,,,,,,
GAS,Toro Rosso,24.0,95.979,2.0,MEDIUM,6.0,9.0,2019,Japanese Grand Prix,53,0.4528301886792453,,,,,,,,,,,
GAS,Toro Rosso,25.0,95.448,2.0,MEDIUM,7.0,8.0,2019,Japanese Grand Prix,53,0.4716981132075472,,,,,,,,,,,
GAS,Toro Rosso,26.0,95.386,2.0,MEDIUM,8.0,7.0,2019,Japanese Grand Prix,53,0.49056603773584906,,,,,,,,,,,
GAS,Toro Rosso,27.0,95.659,2.0,MEDIUM,9.0,7.0,2019,Japanese Grand Prix,53,0.5094339622641509,,,,,,,,,,,
GAS,Toro Rosso,28.0,95.464,2.0,MEDIUM,10.0,7.0,2019,Japanese Grand Prix,53,0.5283018867924528,,,,,,,,,,,
GAS,Toro Rosso,29.0,95.452,2.0,MEDIUM,11.0,7.0,2019,Japanese Grand Prix,53,0.5471698113207547,,,,,,,,,,,
GAS,Toro Rosso,30.0,95.549,2.0,MEDIUM,12.0,6.0,2019,Japanese Grand Prix,53,0.5660377358490566,,,,,,,,,,,
GAS,Toro Rosso,31.0,96.125,2.0,MEDIUM,13.0,6.0,2019,Japanese Grand Prix,53,0.5849056603773585,,,,,,,,,,,
GAS,Toro Rosso,32.0,95.47,2.0,MEDIUM,14.0,6.0,2019,Japanese Grand Prix,53,0.6037735849056604,,,,,,,,,,,
GAS,Toro Rosso,33.0,95.637,2.0,MEDIUM,15.0,6.0,2019,Japanese Grand Prix,53,0.6226415094339622,,,,,,,,,,,
GAS,Toro Rosso,34.0,96.889,2.0,MEDIUM,16.0,7.0,2019,Japanese Grand Prix,53,0.6415094339622641,,,,,,,,,,,
GAS,Toro Rosso,35.0,95.739,2.0,MEDIUM,17.0,7.0,2019,Japanese Grand Prix,53,0.660377358490566,,,,,,,,,,,
GAS,Toro Rosso,36.0,95.7,2.0,MEDIUM,18.0,7.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
GAS,Toro Rosso,37.0,95.486,2.0,MEDIUM,19.0,7.0,2019,Japanese Grand Prix,53,0.6981132075471698,,,,,,,,,,,
GAS,Toro Rosso,38.0,95.498,2.0,MEDIUM,20.0,7.0,2019,Japanese Grand Prix,53,0.7169811320754716,,,,,,,,,,,
GAS,Toro Rosso,39.0,95.395,2.0,MEDIUM,21.0,7.0,2019,Japanese Grand Prix,53,0.7358490566037735,,,,,,,,,,,
GAS,Toro Rosso,40.0,95.33,2.0,MEDIUM,22.0,7.0,2019,Japanese Grand Prix,53,0.7547169811320755,,,,,,,,,,,
GAS,Toro Rosso,41.0,95.5,2.0,MEDIUM,23.0,7.0,2019,Japanese Grand Prix,53,0.7735849056603774,,,,,,,,,,,
GAS,Toro Rosso,42.0,95.322,2.0,MEDIUM,24.0,7.0,2019,Japanese Grand Prix,53,0.7924528301886793,,,,,,,,,,,
GAS,Toro Rosso,43.0,95.321,2.0,MEDIUM,25.0,7.0,2019,Japanese Grand Prix,53,0.8113207547169812,,,,,,,,,,,
GAS,Toro Rosso,44.0,95.484,2.0,MEDIUM,26.0,7.0,2019,Japanese Grand Prix,53,0.8301886792452831,,,,,,,,,,,
GAS,Toro Rosso,45.0,95.385,2.0,MEDIUM,27.0,7.0,2019,Japanese Grand Prix,53,0.8490566037735849,,,,,,,,,,,
GAS,Toro Rosso,46.0,96.277,2.0,MEDIUM,28.0,7.0,2019,Japanese Grand Prix,53,0.8679245283018868,,,,,,,,,,,
GAS,Toro Rosso,47.0,96.946,2.0,MEDIUM,29.0,7.0,2019,Japanese Grand Prix,53,0.8867924528301887,,,,,,,,,,,
GAS,Toro Rosso,48.0,96.578,2.0,MEDIUM,30.0,8.0,2019,Japanese Grand Prix,53,0.9056603773584906,,,,,,,,,,,
GAS,Toro Rosso,49.0,96.791,2.0,MEDIUM,31.0,8.0,2019,Japanese Grand Prix,53,0.9245283018867925,,,,,,,,,,,
GAS,Toro Rosso,51.0,97.266,2.0,MEDIUM,33.0,8.0,2019,Japanese Grand Prix,53,0.9622641509433962,,,,,,,,,,,
PER,Racing Point,3.0,97.096,1.0,SOFT,3.0,11.0,2019,Japanese Grand Prix,53,0.05660377358490566,,,,,,,,,,,
PER,Racing Point,4.0,96.568,1.0,SOFT,4.0,10.0,2019,Japanese Grand Prix,53,0.07547169811320754,,,,,,,,,,,
PER,Racing Point,5.0,96.947,1.0,SOFT,5.0,9.0,2019,Japanese Grand Prix,53,0.09433962264150944,,,,,,,,,,,
PER,Racing Point,6.0,96.53,1.0,SOFT,6.0,9.0,2019,Japanese Grand Prix,53,0.11320754716981132,,,,,,,,,,,
PER,Racing Point,7.0,96.193,1.0,SOFT,7.0,9.0,2019,Japanese Grand Prix,53,0.1320754716981132,,,,,,,,,,,
PER,Racing Point,8.0,96.296,1.0,SOFT,8.0,9.0,2019,Japanese Grand Prix,53,0.1509433962264151,,,,,,,,,,,
PER,Racing Point,9.0,96.123,1.0,SOFT,9.0,9.0,2019,Japanese Grand Prix,53,0.16981132075471697,,,,,,,,,,,
PER,Racing Point,10.0,96.401,1.0,SOFT,10.0,9.0,2019,Japanese Grand Prix,53,0.18867924528301888,,,,,,,,,,,
PER,Racing Point,11.0,96.657,1.0,SOFT,11.0,9.0,2019,Japanese Grand Prix,53,0.20754716981132076,,,,,,,,,,,
PER,Racing Point,12.0,96.755,1.0,SOFT,12.0,9.0,2019,Japanese Grand Prix,53,0.22641509433962265,,,,,,,,,,,
PER,Racing Point,13.0,96.533,1.0,SOFT,13.0,9.0,2019,Japanese Grand Prix,53,0.24528301886792453,,,,,,,,,,,
PER,Racing Point,14.0,96.631,1.0,SOFT,14.0,9.0,2019,Japanese Grand Prix,53,0.2641509433962264,,,,,,,,,,,
PER,Racing Point,16.0,96.513,1.0,SOFT,16.0,9.0,2019,Japanese Grand Prix,53,0.3018867924528302,,,,,,,,,,,
PER,Racing Point,17.0,96.792,1.0,SOFT,17.0,9.0,2019,Japanese Grand Prix,53,0.32075471698113206,,,,,,,,,,,
PER,Racing Point,18.0,96.785,1.0,SOFT,18.0,9.0,2019,Japanese Grand Prix,53,0.33962264150943394,,,,,,,,,,,
PER,Racing Point,21.0,95.407,2.0,MEDIUM,2.0,13.0,2019,Japanese Grand Prix,53,0.39622641509433965,,,,,,,,,,,
PER,Racing Point,22.0,95.573,2.0,MEDIUM,3.0,13.0,2019,Japanese Grand Prix,53,0.41509433962264153,,,,,,,,,,,
PER,Racing Point,23.0,95.758,2.0,MEDIUM,4.0,13.0,2019,Japanese Grand Prix,53,0.4339622641509434,,,,,,,,,,,
PER,Racing Point,24.0,95.559,2.0,MEDIUM,5.0,13.0,2019,Japanese Grand Prix,53,0.4528301886792453,,,,,,,,,,,
PER,Racing Point,26.0,96.044,2.0,MEDIUM,7.0,11.0,2019,Japanese Grand Prix,53,0.49056603773584906,,,,,,,,,,,
PER,Racing Point,27.0,95.644,2.0,MEDIUM,8.0,10.0,2019,Japanese Grand Prix,53,0.5094339622641509,,,,,,,,,,,
PER,Racing Point,28.0,95.017,2.0,MEDIUM,9.0,10.0,2019,Japanese Grand Prix,53,0.5283018867924528,,,,,,,,,,,
PER,Racing Point,29.0,94.881,2.0,MEDIUM,10.0,10.0,2019,Japanese Grand Prix,53,0.5471698113207547,,,,,,,,,,,
PER,Racing Point,30.0,96.033,2.0,MEDIUM,11.0,10.0,2019,Japanese Grand Prix,53,0.5660377358490566,,,,,,,,,,,
PER,Racing Point,31.0,95.868,2.0,MEDIUM,12.0,10.0,2019,Japanese Grand Prix,53,0.5849056603773585,,,,,,,,,,,
PER,Racing Point,32.0,95.259,2.0,MEDIUM,13.0,10.0,2019,Japanese Grand Prix,53,0.6037735849056604,,,,,,,,,,,
PER,Racing Point,33.0,95.698,2.0,MEDIUM,14.0,10.0,2019,Japanese Grand Prix,53,0.6226415094339622,,,,,,,,,,,
PER,Racing Point,34.0,95.297,2.0,MEDIUM,15.0,10.0,2019,Japanese Grand Prix,53,0.6415094339622641,,,,,,,,,,,
PER,Racing Point,35.0,95.278,2.0,MEDIUM,16.0,10.0,2019,Japanese Grand Prix,53,0.660377358490566,,,,,,,,,,,
PER,Racing Point,36.0,95.474,2.0,MEDIUM,17.0,10.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
PER,Racing Point,37.0,95.473,2.0,MEDIUM,18.0,10.0,2019,Japanese Grand Prix,53,0.6981132075471698,,,,,,,,,,,
PER,Racing Point,38.0,95.609,2.0,MEDIUM,19.0,10.0,2019,Japanese Grand Prix,53,0.7169811320754716,,,,,,,,,,,
PER,Racing Point,39.0,95.728,2.0,MEDIUM,20.0,10.0,2019,Japanese Grand Prix,53,0.7358490566037735,,,,,,,,,,,
PER,Racing Point,40.0,95.295,2.0,MEDIUM,21.0,10.0,2019,Japanese Grand Prix,53,0.7547169811320755,,,,,,,,,,,
PER,Racing Point,43.0,93.336,3.0,SOFT,2.0,11.0,2019,Japanese Grand Prix,53,0.8113207547169812,,,,,,,,,,,
PER,Racing Point,44.0,93.56,3.0,SOFT,3.0,11.0,2019,Japanese Grand Prix,53,0.8301886792452831,,,,,,,,,,,
PER,Racing Point,45.0,92.747,3.0,SOFT,4.0,11.0,2019,Japanese Grand Prix,53,0.8490566037735849,,,,,,,,,,,
PER,Racing Point,46.0,92.621,3.0,SOFT,5.0,11.0,2019,Japanese Grand Prix,53,0.8679245283018868,,,,,,,,,,,
PER,Racing Point,47.0,92.846,3.0,SOFT,6.0,11.0,2019,Japanese Grand Prix,53,0.8867924528301887,,,,,,,,,,,
PER,Racing Point,48.0,93.455,3.0,SOFT,7.0,11.0,2019,Japanese Grand Prix,53,0.9056603773584906,,,,,,,,,,,
PER,Racing Point,49.0,93.95,3.0,SOFT,8.0,10.0,2019,Japanese Grand Prix,53,0.9245283018867925,,,,,,,,,,,
PER,Racing Point,50.0,95.361,3.0,SOFT,9.0,10.0,2019,Japanese Grand Prix,53,0.9433962264150944,,,,,,,,,,,
PER,Racing Point,51.0,96.894,3.0,SOFT,10.0,9.0,2019,Japanese Grand Prix,53,0.9622641509433962,,,,,,,,,,,
LEC,Ferrari,2.0,95.314,1.0,SOFT,5.0,3.0,2019,Japanese Grand Prix,53,0.03773584905660377,,,,,,,,,,,
LEC,Ferrari,5.0,94.17,2.0,MEDIUM,2.0,18.0,2019,Japanese Grand Prix,53,0.09433962264150944,,,,,,,,,,,
LEC,Ferrari,6.0,94.705,2.0,MEDIUM,3.0,18.0,2019,Japanese Grand Prix,53,0.11320754716981132,,,,,,,,,,,
LEC,Ferrari,7.0,95.658,2.0,MEDIUM,4.0,17.0,2019,Japanese Grand Prix,53,0.1320754716981132,,,,,,,,,,,
LEC,Ferrari,8.0,95.647,2.0,MEDIUM,5.0,17.0,2019,Japanese Grand Prix,53,0.1509433962264151,,,,,,,,,,,
LEC,Ferrari,9.0,95.977,2.0,MEDIUM,6.0,16.0,2019,Japanese Grand Prix,53,0.16981132075471697,,,,,,,,,,,
LEC,Ferrari,11.0,96.921,2.0,MEDIUM,8.0,15.0,2019,Japanese Grand Prix,53,0.20754716981132076,,,,,,,,,,,
LEC,Ferrari,12.0,96.978,2.0,MEDIUM,9.0,15.0,2019,Japanese Grand Prix,53,0.22641509433962265,,,,,,,,,,,
LEC,Ferrari,13.0,96.975,2.0,MEDIUM,10.0,14.0,2019,Japanese Grand Prix,53,0.24528301886792453,,,,,,,,,,,
LEC,Ferrari,14.0,96.009,2.0,MEDIUM,11.0,13.0,2019,Japanese Grand Prix,53,0.2641509433962264,,,,,,,,,,,
LEC,Ferrari,15.0,96.718,2.0,MEDIUM,12.0,12.0,2019,Japanese Grand Prix,53,0.2830188679245283,,,,,,,,,,,
LEC,Ferrari,16.0,95.812,2.0,MEDIUM,13.0,12.0,2019,Japanese Grand Prix,53,0.3018867924528302,,,,,,,,,,,
LEC,Ferrari,17.0,97.155,2.0,MEDIUM,14.0,12.0,2019,Japanese Grand Prix,53,0.32075471698113206,,,,,,,,,,,
LEC,Ferrari,18.0,95.66,2.0,MEDIUM,15.0,11.0,2019,Japanese Grand Prix,53,0.33962264150943394,,,,,,,,,,,
LEC,Ferrari,19.0,95.276,2.0,MEDIUM,16.0,9.0,2019,Japanese Grand Prix,53,0.3584905660377358,,,,,,,,,,,
LEC,Ferrari,20.0,95.193,2.0,MEDIUM,17.0,7.0,2019,Japanese Grand Prix,53,0.37735849056603776,,,,,,,,,,,
LEC,Ferrari,21.0,95.373,2.0,MEDIUM,18.0,7.0,2019,Japanese Grand Prix,53,0.39622641509433965,,,,,,,,,,,
LEC,Ferrari,22.0,95.332,2.0,MEDIUM,19.0,7.0,2019,Japanese Grand Prix,53,0.41509433962264153,,,,,,,,,,,
LEC,Ferrari,23.0,95.425,2.0,MEDIUM,20.0,7.0,2019,Japanese Grand Prix,53,0.4339622641509434,,,,,,,,,,,
LEC,Ferrari,24.0,95.98,2.0,MEDIUM,21.0,7.0,2019,Japanese Grand Prix,53,0.4528301886792453,,,,,,,,,,,
LEC,Ferrari,27.0,93.687,3.0,SOFT,2.0,11.0,2019,Japanese Grand Prix,53,0.5094339622641509,,,,,,,,,,,
LEC,Ferrari,28.0,93.973,3.0,SOFT,3.0,11.0,2019,Japanese Grand Prix,53,0.5283018867924528,,,,,,,,,,,
LEC,Ferrari,29.0,94.248,3.0,SOFT,4.0,11.0,2019,Japanese Grand Prix,53,0.5471698113207547,,,,,,,,,,,
LEC,Ferrari,30.0,94.724,3.0,SOFT,5.0,9.0,2019,Japanese Grand Prix,53,0.5660377358490566,,,,,,,,,,,
LEC,Ferrari,31.0,94.949,3.0,SOFT,6.0,8.0,2019,Japanese Grand Prix,53,0.5849056603773585,,,,,,,,,,,
LEC,Ferrari,32.0,94.194,3.0,SOFT,7.0,8.0,2019,Japanese Grand Prix,53,0.6037735849056604,,,,,,,,,,,
LEC,Ferrari,33.0,94.022,3.0,SOFT,8.0,7.0,2019,Japanese Grand Prix,53,0.6226415094339622,,,,,,,,,,,
LEC,Ferrari,34.0,95.362,3.0,SOFT,9.0,6.0,2019,Japanese Grand Prix,53,0.6415094339622641,,,,,,,,,,,
LEC,Ferrari,35.0,93.16,3.0,SOFT,10.0,6.0,2019,Japanese Grand Prix,53,0.660377358490566,,,,,,,,,,,
LEC,Ferrari,36.0,92.794,3.0,SOFT,11.0,6.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
LEC,Ferrari,37.0,92.785,3.0,SOFT,12.0,6.0,2019,Japanese Grand Prix,53,0.6981132075471698,,,,,,,,,,,
LEC,Ferrari,38.0,93.293,3.0,SOFT,13.0,6.0,2019,Japanese Grand Prix,53,0.7169811320754716,,,,,,,,,,,
LEC,Ferrari,39.0,93.311,3.0,SOFT,14.0,6.0,2019,Japanese Grand Prix,53,0.7358490566037735,,,,,,,,,,,
LEC,Ferrari,40.0,93.579,3.0,SOFT,15.0,6.0,2019,Japanese Grand Prix,53,0.7547169811320755,,,,,,,,,,,
LEC,Ferrari,41.0,93.573,3.0,SOFT,16.0,6.0,2019,Japanese Grand Prix,53,0.7735849056603774,,,,,,,,,,,
LEC,Ferrari,42.0,93.471,3.0,SOFT,17.0,6.0,2019,Japanese Grand Prix,53,0.7924528301886793,,,,,,,,,,,
LEC,Ferrari,43.0,93.858,3.0,SOFT,18.0,6.0,2019,Japanese Grand Prix,53,0.8113207547169812,,,,,,,,,,,
LEC,Ferrari,44.0,93.799,3.0,SOFT,19.0,6.0,2019,Japanese Grand Prix,53,0.8301886792452831,,,,,,,,,,,
LEC,Ferrari,45.0,95.286,3.0,SOFT,20.0,6.0,2019,Japanese Grand Prix,53,0.8490566037735849,,,,,,,,,,,
LEC,Ferrari,48.0,91.611,4.0,SOFT,5.0,6.0,2019,Japanese Grand Prix,53,0.9056603773584906,,,,,,,,,,,
LEC,Ferrari,49.0,93.305,4.0,SOFT,6.0,6.0,2019,Japanese Grand Prix,53,0.9245283018867925,,,,,,,,,,,
LEC,Ferrari,50.0,94.19,4.0,SOFT,7.0,6.0,2019,Japanese Grand Prix,53,0.9433962264150944,,,,,,,,,,,
LEC,Ferrari,51.0,95.133,4.0,SOFT,8.0,6.0,2019,Japanese Grand Prix,53,0.9622641509433962,,,,,,,,,,,
LEC,Ferrari,52.0,91.728,4.0,SOFT,9.0,6.0,2019,Japanese Grand Prix,53,0.9811320754716981,,,,,,,,,,,
STR,Racing Point,2.0,97.142,1.0,SOFT,2.0,9.0,2019,Japanese Grand Prix,53,0.03773584905660377,,,,,,,,,,,
STR,Racing Point,3.0,96.7,1.0,SOFT,3.0,9.0,2019,Japanese Grand Prix,53,0.05660377358490566,,,,,,,,,,,
STR,Racing Point,4.0,96.597,1.0,SOFT,4.0,7.0,2019,Japanese Grand Prix,53,0.07547169811320754,,,,,,,,,,,
STR,Racing Point,5.0,96.406,1.0,SOFT,5.0,7.0,2019,Japanese Grand Prix,53,0.09433962264150944,,,,,,,,,,,
STR,Racing Point,6.0,96.043,1.0,SOFT,6.0,7.0,2019,Japanese Grand Prix,53,0.11320754716981132,,,,,,,,,,,
STR,Racing Point,7.0,96.135,1.0,SOFT,7.0,7.0,2019,Japanese Grand Prix,53,0.1320754716981132,,,,,,,,,,,
STR,Racing Point,8.0,96.381,1.0,SOFT,8.0,7.0,2019,Japanese Grand Prix,53,0.1509433962264151,,,,,,,,,,,
STR,Racing Point,9.0,96.415,1.0,SOFT,9.0,7.0,2019,Japanese Grand Prix,53,0.16981132075471697,,,,,,,,,,,
STR,Racing Point,10.0,96.239,1.0,SOFT,10.0,7.0,2019,Japanese Grand Prix,53,0.18867924528301888,,,,,,,,,,,
STR,Racing Point,11.0,96.456,1.0,SOFT,11.0,7.0,2019,Japanese Grand Prix,53,0.20754716981132076,,,,,,,,,,,
STR,Racing Point,12.0,96.464,1.0,SOFT,12.0,7.0,2019,Japanese Grand Prix,53,0.22641509433962265,,,,,,,,,,,
STR,Racing Point,13.0,96.473,1.0,SOFT,13.0,7.0,2019,Japanese Grand Prix,53,0.24528301886792453,,,,,,,,,,,
STR,Racing Point,14.0,96.469,1.0,SOFT,14.0,7.0,2019,Japanese Grand Prix,53,0.2641509433962264,,,,,,,,,,,
STR,Racing Point,15.0,96.824,1.0,SOFT,15.0,7.0,2019,Japanese Grand Prix,53,0.2830188679245283,,,,,,,,,,,
STR,Racing Point,16.0,96.599,1.0,SOFT,16.0,6.0,2019,Japanese Grand Prix,53,0.3018867924528302,,,,,,,,,,,
STR,Racing Point,17.0,96.947,1.0,SOFT,17.0,6.0,2019,Japanese Grand Prix,53,0.32075471698113206,,,,,,,,,,,
STR,Racing Point,20.0,95.622,2.0,MEDIUM,2.0,11.0,2019,Japanese Grand Prix,53,0.37735849056603776,,,,,,,,,,,
STR,Racing Point,21.0,96.293,2.0,MEDIUM,3.0,11.0,2019,Japanese Grand Prix,53,0.39622641509433965,,,,,,,,,,,
STR,Racing Point,22.0,96.246,2.0,MEDIUM,4.0,11.0,2019,Japanese Grand Prix,53,0.41509433962264153,,,,,,,,,,,
STR,Racing Point,23.0,96.36,2.0,MEDIUM,5.0,11.0,2019,Japanese Grand Prix,53,0.4339622641509434,,,,,,,,,,,
STR,Racing Point,24.0,97.205,2.0,MEDIUM,6.0,11.0,2019,Japanese Grand Prix,53,0.4528301886792453,,,,,,,,,,,
STR,Racing Point,25.0,96.373,2.0,MEDIUM,7.0,10.0,2019,Japanese Grand Prix,53,0.4716981132075472,,,,,,,,,,,
STR,Racing Point,26.0,94.713,2.0,MEDIUM,8.0,8.0,2019,Japanese Grand Prix,53,0.49056603773584906,,,,,,,,,,,
STR,Racing Point,27.0,95.115,2.0,MEDIUM,9.0,8.0,2019,Japanese Grand Prix,53,0.5094339622641509,,,,,,,,,,,
STR,Racing Point,28.0,95.322,2.0,MEDIUM,10.0,8.0,2019,Japanese Grand Prix,53,0.5283018867924528,,,,,,,,,,,
STR,Racing Point,29.0,95.75,2.0,MEDIUM,11.0,8.0,2019,Japanese Grand Prix,53,0.5471698113207547,,,,,,,,,,,
STR,Racing Point,30.0,95.758,2.0,MEDIUM,12.0,7.0,2019,Japanese Grand Prix,53,0.5660377358490566,,,,,,,,,,,
STR,Racing Point,31.0,95.698,2.0,MEDIUM,13.0,7.0,2019,Japanese Grand Prix,53,0.5849056603773585,,,,,,,,,,,
STR,Racing Point,32.0,95.597,2.0,MEDIUM,14.0,7.0,2019,Japanese Grand Prix,53,0.6037735849056604,,,,,,,,,,,
STR,Racing Point,33.0,96.182,2.0,MEDIUM,15.0,8.0,2019,Japanese Grand Prix,53,0.6226415094339622,,,,,,,,,,,
STR,Racing Point,34.0,95.807,2.0,MEDIUM,16.0,8.0,2019,Japanese Grand Prix,53,0.6415094339622641,,,,,,,,,,,
STR,Racing Point,35.0,95.751,2.0,MEDIUM,17.0,8.0,2019,Japanese Grand Prix,53,0.660377358490566,,,,,,,,,,,
STR,Racing Point,36.0,95.599,2.0,MEDIUM,18.0,8.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
STR,Racing Point,37.0,95.436,2.0,MEDIUM,19.0,8.0,2019,Japanese Grand Prix,53,0.6981132075471698,,,,,,,,,,,
STR,Racing Point,38.0,95.568,2.0,MEDIUM,20.0,8.0,2019,Japanese Grand Prix,53,0.7169811320754716,,,,,,,,,,,
STR,Racing Point,39.0,95.416,2.0,MEDIUM,21.0,8.0,2019,Japanese Grand Prix,53,0.7358490566037735,,,,,,,,,,,
STR,Racing Point,40.0,95.312,2.0,MEDIUM,22.0,8.0,2019,Japanese Grand Prix,53,0.7547169811320755,,,,,,,,,,,
STR,Racing Point,41.0,95.449,2.0,MEDIUM,23.0,8.0,2019,Japanese Grand Prix,53,0.7735849056603774,,,,,,,,,,,
STR,Racing Point,42.0,95.396,2.0,MEDIUM,24.0,8.0,2019,Japanese Grand Prix,53,0.7924528301886793,,,,,,,,,,,
STR,Racing Point,43.0,95.345,2.0,MEDIUM,25.0,8.0,2019,Japanese Grand Prix,53,0.8113207547169812,,,,,,,,,,,
STR,Racing Point,44.0,96.306,2.0,MEDIUM,26.0,9.0,2019,Japanese Grand Prix,53,0.8301886792452831,,,,,,,,,,,
STR,Racing Point,45.0,96.153,2.0,MEDIUM,27.0,9.0,2019,Japanese Grand Prix,53,0.8490566037735849,,,,,,,,,,,
STR,Racing Point,46.0,96.587,2.0,MEDIUM,28.0,9.0,2019,Japanese Grand Prix,53,0.8679245283018868,,,,,,,,,,,
STR,Racing Point,47.0,96.928,2.0,MEDIUM,29.0,10.0,2019,Japanese Grand Prix,53,0.8867924528301887,,,,,,,,,,,
STR,Racing Point,49.0,97.212,2.0,MEDIUM,31.0,11.0,2019,Japanese Grand Prix,53,0.9245283018867925,,,,,,,,,,,
STR,Racing Point,50.0,96.892,2.0,MEDIUM,32.0,11.0,2019,Japanese Grand Prix,53,0.9433962264150944,,,,,,,,,,,
STR,Racing Point,52.0,97.11,2.0,MEDIUM,34.0,10.0,2019,Japanese Grand Prix,53,0.9811320754716981,,,,,,,,,,,
MAG,Haas F1 Team,3.0,97.315,1.0,MEDIUM,3.0,13.0,2019,Japanese Grand Prix,53,0.05660377358490566,,,,,,,,,,,
MAG,Haas F1 Team,4.0,97.217,1.0,MEDIUM,4.0,12.0,2019,Japanese Grand Prix,53,0.07547169811320754,,,,,,,,,,,
MAG,Haas F1 Team,5.0,97.143,1.0,MEDIUM,5.0,11.0,2019,Japanese Grand Prix,53,0.09433962264150944,,,,,,,,,,,
MAG,Haas F1 Team,8.0,97.244,1.0,MEDIUM,8.0,12.0,2019,Japanese Grand Prix,53,0.1509433962264151,,,,,,,,,,,
MAG,Haas F1 Team,9.0,97.202,1.0,MEDIUM,9.0,12.0,2019,Japanese Grand Prix,53,0.16981132075471697,,,,,,,,,,,
MAG,Haas F1 Team,10.0,97.318,1.0,MEDIUM,10.0,12.0,2019,Japanese Grand Prix,53,0.18867924528301888,,,,,,,,,,,
MAG,Haas F1 Team,11.0,96.991,1.0,MEDIUM,11.0,12.0,2019,Japanese Grand Prix,53,0.20754716981132076,,,,,,,,,,,
MAG,Haas F1 Team,12.0,97.333,1.0,MEDIUM,12.0,12.0,2019,Japanese Grand Prix,53,0.22641509433962265,,,,,,,,,,,
MAG,Haas F1 Team,14.0,97.199,1.0,MEDIUM,14.0,12.0,2019,Japanese Grand Prix,53,0.2641509433962264,,,,,,,,,,,
MAG,Haas F1 Team,19.0,96.402,2.0,HARD,2.0,18.0,2019,Japanese Grand Prix,53,0.3584905660377358,,,,,,,,,,,
MAG,Haas F1 Team,20.0,96.347,2.0,HARD,3.0,18.0,2019,Japanese Grand Prix,53,0.37735849056603776,,,,,,,,,,,
MAG,Haas F1 Team,21.0,96.474,2.0,HARD,4.0,18.0,2019,Japanese Grand Prix,53,0.39622641509433965,,,,,,,,,,,
MAG,Haas F1 Team,22.0,96.806,2.0,HARD,5.0,18.0,2019,Japanese Grand Prix,53,0.41509433962264153,,,,,,,,,,,
MAG,Haas F1 Team,23.0,97.191,2.0,HARD,6.0,18.0,2019,Japanese Grand Prix,53,0.4339622641509434,,,,,,,,,,,
MAG,Haas F1 Team,24.0,96.545,2.0,HARD,7.0,17.0,2019,Japanese Grand Prix,53,0.4528301886792453,,,,,,,,,,,
MAG,Haas F1 Team,25.0,96.656,2.0,HARD,8.0,17.0,2019,Japanese Grand Prix,53,0.4716981132075472,,,,,,,,,,,
MAG,Haas F1 Team,26.0,96.431,2.0,HARD,9.0,16.0,2019,Japanese Grand Prix,53,0.49056603773584906,,,,,,,,,,,
MAG,Haas F1 Team,27.0,96.402,2.0,HARD,10.0,16.0,2019,Japanese Grand Prix,53,0.5094339622641509,,,,,,,,,,,
MAG,Haas F1 Team,29.0,96.19,2.0,HARD,12.0,15.0,2019,Japanese Grand Prix,53,0.5471698113207547,,,,,,,,,,,
MAG,Haas F1 Team,30.0,96.169,2.0,HARD,13.0,15.0,2019,Japanese Grand Prix,53,0.5660377358490566,,,,,,,,,,,
MAG,Haas F1 Team,33.0,96.577,2.0,HARD,16.0,17.0,2019,Japanese Grand Prix,53,0.6226415094339622,,,,,,,,,,,
MAG,Haas F1 Team,34.0,96.576,2.0,HARD,17.0,17.0,2019,Japanese Grand Prix,53,0.6415094339622641,,,,,,,,,,,
MAG,Haas F1 Team,35.0,95.95,2.0,HARD,18.0,17.0,2019,Japanese Grand Prix,53,0.660377358490566,,,,,,,,,,,
MAG,Haas F1 Team,36.0,96.032,2.0,HARD,19.0,17.0,2019,Japanese Grand Prix,53,0.6792452830188679,,,,,,,,,,,
MAG,Haas F1 Team,37.0,97.338,2.0,HARD,20.0,16.0,2019,Japanese Grand Prix,53,0.6981132075471698,,,,,,,,,,,
MAG,Haas F1 Team,38.0,96.103,2.0,HARD,21.0,16.0,2019,Japanese Grand Prix,53,0.7169811320754716,,,,,,,,,,,
MAG,Haas F1 Team,39.0,96.226,2.0,HARD,22.0,16.0,2019,Japanese Grand Prix,53,0.7358490566037735,,,,,,,,,,,
MAG,Haas F1 Team,40.0,95.927,2.0,HARD,23.0,16.0,2019,Japanese Grand Prix,53,0.7547169811320755,,,,,,,,,,,
MAG,Haas F1 Team,41.0,96.209,2.0,HARD,24.0,16.0,2019,Japanese Grand Prix,53,0.7735849056603774,,,,,,,,,,,
