LapNumber,GP,Year,TrackStatus,Label
29,Bahrain Grand Prix,2020,1,AllClear
30,Bahrain Grand Prix,2020,1,AllClear
31,Bahrain Grand Prix,2020,1,AllClear
32,Bahrain Grand Prix,2020,1,AllClear
33,Bahrain Grand Prix,2020,1,AllClear
34,Bahrain Grand Prix,2020,1,AllClear
35,Bahrain Grand Prix,2020,1,AllClear
36,Bahrain Grand Prix,2020,1,AllClear
37,Bahrain Grand Prix,2020,1,AllClear
38,Bahrain Grand Prix,2020,1,AllClear
39,Bahrain Grand Prix,2020,1,AllClear
40,Bahrain Grand Prix,2020,1,AllClear
41,Bahrain Grand Prix,2020,1,AllClear
42,Bahrain Grand Prix,2020,1,AllClear
43,Bahrain Grand Prix,2020,1,AllClear
44,Bahrain Grand Prix,2020,1,AllClear
45,Bahrain Grand Prix,2020,1,AllClear
46,Bahrain Grand Prix,2020,1,AllClear
47,Bahrain Grand Prix,2020,1,AllClear
48,Bahrain Grand Prix,2020,1,AllClear
49,Bahrain Grand Prix,2020,1,AllClear
50,Bahrain Grand Prix,2020,1,AllClear
51,Bahrain Grand Prix,2020,1,AllClear
52,Bahrain Grand Prix,2020,1,AllClear
53,Bahrain Grand Prix,2020,4,SafetyCar
54,Bahrain Grand Prix,2020,4,SafetyCar
55,Bahrain Grand Prix,2020,4,SafetyCar
56,Bahrain Grand Prix,2020,4,SafetyCar
57,Bahrain Grand Prix,2020,4,SafetyCar
1,Sakhir Grand Prix,2020,4,SafetyCar
2,Sakhir Grand Prix,2020,4,SafetyCar
3,Sakhir Grand Prix,2020,4,SafetyCar
4,Sakhir Grand Prix,2020,4,SafetyCar
5,Sakhir Grand Prix,2020,4,SafetyCar
6,Sakhir Grand Prix,2020,4,SafetyCar
7,Sakhir Grand Prix,2020,1,AllClear
8,Sakhir Grand Prix,2020,1,AllClear
9,Sakhir Grand Prix,2020,1,AllClear
10,Sakhir Grand Prix,2020,1,AllClear
11,Sakhir Grand Prix,2020,1,AllClear
12,Sakhir Grand Prix,2020,1,AllClear
13,Sakhir Grand Prix,2020,1,AllClear
14,Sakhir Grand Prix,2020,1,AllClear
15,Sakhir Grand Prix,2020,1,AllClear
16,Sakhir Grand Prix,2020,1,AllClear
17,Sakhir Grand Prix,2020,1,AllClear
18,Sakhir Grand Prix,2020,1,AllClear
19,Sakhir Grand Prix,2020,1,AllClear
20,Sakhir Grand Prix,2020,1,AllClear
21,Sakhir Grand Prix,2020,1,AllClear
22,Sakhir Grand Prix,2020,1,AllClear
23,Sakhir Grand Prix,2020,1,AllClear
24,Sakhir Grand Prix,2020,1,AllClear
25,Sakhir Grand Prix,2020,1,AllClear
26,Sakhir Grand Prix,2020,1,AllClear
27,Sakhir Grand Prix,2020,1,AllClear
28,Sakhir Grand Prix,2020,1,AllClear
29,Sakhir Grand Prix,2020,1,AllClear
30,Sakhir Grand Prix,2020,1,AllClear
31,Sakhir Grand Prix,2020,1,AllClear
32,Sakhir Grand Prix,2020,1,AllClear
33,Sakhir Grand Prix,2020,1,AllClear
34,Sakhir Grand Prix,2020,1,AllClear
35,Sakhir Grand Prix,2020,1,AllClear
36,Sakhir Grand Prix,2020,1,AllClear
37,Sakhir Grand Prix,2020,1,AllClear
38,Sakhir Grand Prix,2020,1,AllClear
39,Sakhir Grand Prix,2020,1,AllClear
40,Sakhir Grand Prix,2020,1,AllClear
41,Sakhir Grand Prix,2020,1,AllClear
42,Sakhir Grand Prix,2020,1,AllClear
43,Sakhir Grand Prix,2020,1,AllClear
44,Sakhir Grand Prix,2020,1,AllClear
45,Sakhir Grand Prix,2020,1,AllClear
46,Sakhir Grand Prix,2020,1,AllClear
47,Sakhir Grand Prix,2020,1,AllClear
48,Sakhir Grand Prix,2020,1,AllClear
49,Sakhir Grand Prix,2020,1,AllClear
50,Sakhir Grand Prix,2020,1,AllClear
51,Sakhir Grand Prix,2020,1,AllClear
52,Sakhir Grand Prix,2020,1,AllClear
53,Sakhir Grand Prix,2020,6,VSC
54,Sakhir Grand Prix,2020,6,VSC
55,Sakhir Grand Prix,2020,6,VSC
56,Sakhir Grand Prix,2020,6,VSC
57,Sakhir Grand Prix,2020,1,AllClear
58,Sakhir Grand Prix,2020,1,AllClear
59,Sakhir Grand Prix,2020,6,VSC
60,Sakhir Grand Prix,2020,6,VSC
61,Sakhir Grand Prix,2020,4,SafetyCar
62,Sakhir Grand Prix,2020,4,SafetyCar
63,Sakhir Grand Prix,2020,4,SafetyCar
64,Sakhir Grand Prix,2020,4,SafetyCar
65,Sakhir Grand Prix,2020,4,SafetyCar
66,Sakhir Grand Prix,2020,4,SafetyCar
67,Sakhir Grand Prix,2020,4,SafetyCar
68,Sakhir Grand Prix,2020,4,SafetyCar
69,Sakhir Grand Prix,2020,1,AllClear
70,Sakhir Grand Prix,2020,1,AllClear
71,Sakhir Grand Prix,2020,1,AllClear
72,Sakhir Grand Prix,2020,1,AllClear
73,Sakhir Grand Prix,2020,1,AllClear
74,Sakhir Grand Prix,2020,1,AllClear
75,Sakhir Grand Prix,2020,1,AllClear
76,Sakhir Grand Prix,2020,1,AllClear
77,Sakhir Grand Prix,2020,1,AllClear
78,Sakhir Grand Prix,2020,1,AllClear
79,Sakhir Grand Prix,2020,1,AllClear
80,Sakhir Grand Prix,2020,1,AllClear
81,Sakhir Grand Prix,2020,1,AllClear
82,Sakhir Grand Prix,2020,1,AllClear
83,Sakhir Grand Prix,2020,1,AllClear
84,Sakhir Grand Prix,2020,1,AllClear
85,Sakhir Grand Prix,2020,1,AllClear
86,Sakhir Grand Prix,2020,1,AllClear
87,Sakhir Grand Prix,2020,1,AllClear
1,Abu Dhabi Grand Prix,2020,1,AllClear
2,Abu Dhabi Grand Prix,2020,1,AllClear
3,Abu Dhabi Grand Prix,2020,1,AllClear
4,Abu Dhabi Grand Prix,2020,1,AllClear
5,Abu Dhabi Grand Prix,2020,1,AllClear
6,Abu Dhabi Grand Prix,2020,1,AllClear
7,Abu Dhabi Grand Prix,2020,1,AllClear
8,Abu Dhabi Grand Prix,2020,1,AllClear
9,Abu Dhabi Grand Prix,2020,6,VSC
10,Abu Dhabi Grand Prix,2020,6,VSC
11,Abu Dhabi Grand Prix,2020,4,SafetyCar
12,Abu Dhabi Grand Prix,2020,4,SafetyCar
13,Abu Dhabi Grand Prix,2020,4,SafetyCar
14,Abu Dhabi Grand Prix,2020,1,AllClear
15,Abu Dhabi Grand Prix,2020,1,AllClear
16,Abu Dhabi Grand Prix,2020,1,AllClear
17,Abu Dhabi Grand Prix,2020,1,AllClear
18,Abu Dhabi Grand Prix,2020,1,AllClear
19,Abu Dhabi Grand Prix,2020,1,AllClear
20,Abu Dhabi Grand Prix,2020,1,AllClear
21,Abu Dhabi Grand Prix,2020,1,AllClear
22,Abu Dhabi Grand Prix,2020,1,AllClear
23,Abu Dhabi Grand Prix,2020,1,AllClear
24,Abu Dhabi Grand Prix,2020,1,AllClear
25,Abu Dhabi Grand Prix,2020,1,AllClear
26,Abu Dhabi Grand Prix,2020,1,AllClear
27,Abu Dhabi Grand Prix,2020,1,AllClear
28,Abu Dhabi Grand Prix,2020,1,AllClear
29,Abu Dhabi Grand Prix,2020,1,AllClear
30,Abu Dhabi Grand Prix,2020,1,AllClear
31,Abu Dhabi Grand Prix,2020,1,AllClear
32,Abu Dhabi Grand Prix,2020,1,AllClear
33,Abu Dhabi Grand Prix,2020,1,AllClear
34,Abu Dhabi Grand Prix,2020,1,AllClear
35,Abu Dhabi Grand Prix,2020,1,AllClear
36,Abu Dhabi Grand Prix,2020,1,AllClear
37,Abu Dhabi Grand Prix,2020,1,AllClear
38,Abu Dhabi Grand Prix,2020,1,AllClear
39,Abu Dhabi Grand Prix,2020,1,AllClear
40,Abu Dhabi Grand Prix,2020,1,AllClear
41,Abu Dhabi Grand Prix,2020,1,AllClear
42,Abu Dhabi Grand Prix,2020,1,AllClear
43,Abu Dhabi Grand Prix,2020,1,AllClear
44,Abu Dhabi Grand Prix,2020,1,AllClear
45,Abu Dhabi Grand Prix,2020,1,AllClear
46,Abu Dhabi Grand Prix,2020,1,AllClear
47,Abu Dhabi Grand Prix,2020,1,AllClear
48,Abu Dhabi Grand Prix,2020,1,AllClear
49,Abu Dhabi Grand Prix,2020,1,AllClear
50,Abu Dhabi Grand Prix,2020,1,AllClear
51,Abu Dhabi Grand Prix,2020,1,AllClear
52,Abu Dhabi Grand Prix,2020,1,AllClear
53,Abu Dhabi Grand Prix,2020,1,AllClear
54,Abu Dhabi Grand Prix,2020,1,AllClear
55,Abu Dhabi Grand Prix,2020,1,AllClear
1,Bahrain Grand Prix,2021,4,SafetyCar
2,Bahrain Grand Prix,2021,4,SafetyCar
3,Bahrain Grand Prix,2021,4,SafetyCar
4,Bahrain Grand Prix,2021,6,VSC
5,Bahrain Grand Prix,2021,6,VSC
6,Bahrain Grand Prix,2021,1,AllClear
7,Bahrain Grand Prix,2021,1,AllClear
8,Bahrain Grand Prix,2021,1,AllClear
9,Bahrain Grand Prix,2021,1,AllClear
10,Bahrain Grand Prix,2021,1,AllClear
11,Bahrain Grand Prix,2021,1,AllClear
12,Bahrain Grand Prix,2021,1,AllClear
13,Bahrain Grand Prix,2021,1,AllClear
14,Bahrain Grand Prix,2021,1,AllClear
15,Bahrain Grand Prix,2021,1,AllClear
16,Bahrain Grand Prix,2021,1,AllClear
17,Bahrain Grand Prix,2021,1,AllClear
18,Bahrain Grand Prix,2021,1,AllClear
19,Bahrain Grand Prix,2021,1,AllClear
20,Bahrain Grand Prix,2021,1,AllClear
21,Bahrain Grand Prix,2021,1,AllClear
22,Bahrain Grand Prix,2021,1,AllClear
23,Bahrain Grand Prix,2021,1,AllClear
24,Bahrain Grand Prix,2021,1,AllClear
25,Bahrain Grand Prix,2021,1,AllClear
26,Bahrain Grand Prix,2021,1,AllClear
27,Bahrain Grand Prix,2021,1,AllClear
28,Bahrain Grand Prix,2021,1,AllClear
29,Bahrain Grand Prix,2021,1,AllClear
30,Bahrain Grand Prix,2021,1,AllClear
31,Bahrain Grand Prix,2021,1,AllClear
32,Bahrain Grand Prix,2021,1,AllClear
33,Bahrain Grand Prix,2021,1,AllClear
34,Bahrain Grand Prix,2021,1,AllClear
35,Bahrain Grand Prix,2021,1,AllClear
36,Bahrain Grand Prix,2021,1,AllClear
37,Bahrain Grand Prix,2021,1,AllClear
38,Bahrain Grand Prix,2021,1,AllClear
39,Bahrain Grand Prix,2021,1,AllClear
40,Bahrain Grand Prix,2021,1,AllClear
41,Bahrain Grand Prix,2021,1,AllClear
42,Bahrain Grand Prix,2021,1,AllClear
43,Bahrain Grand Prix,2021,2,Yellow
44,Bahrain Grand Prix,2021,2,Yellow
45,Bahrain Grand Prix,2021,2,Yellow
46,Bahrain Grand Prix,2021,1,AllClear
47,Bahrain Grand Prix,2021,1,AllClear
48,Bahrain Grand Prix,2021,1,AllClear
49,Bahrain Grand Prix,2021,1,AllClear
50,Bahrain Grand Prix,2021,1,AllClear
51,Bahrain Grand Prix,2021,1,AllClear
52,Bahrain Grand Prix,2021,1,AllClear
53,Bahrain Grand Prix,2021,1,AllClear
54,Bahrain Grand Prix,2021,1,AllClear
55,Bahrain Grand Prix,2021,1,AllClear
56,Bahrain Grand Prix,2021,1,AllClear
1,Portuguese Grand Prix,2021,1,AllClear
2,Portuguese Grand Prix,2021,4,SafetyCar
3,Portuguese Grand Prix,2021,4,SafetyCar
4,Portuguese Grand Prix,2021,4,SafetyCar
5,Portuguese Grand Prix,2021,4,SafetyCar
6,Portuguese Grand Prix,2021,4,SafetyCar
7,Portuguese Grand Prix,2021,1,AllClear
8,Portuguese Grand Prix,2021,1,AllClear
9,Portuguese Grand Prix,2021,1,AllClear
10,Portuguese Grand Prix,2021,1,AllClear
11,Portuguese Grand Prix,2021,1,AllClear
12,Portuguese Grand Prix,2021,1,AllClear
13,Portuguese Grand Prix,2021,1,AllClear
14,Portuguese Grand Prix,2021,1,AllClear
15,Portuguese Grand Prix,2021,1,AllClear
16,Portuguese Grand Prix,2021,1,AllClear
17,Portuguese Grand Prix,2021,1,AllClear
18,Portuguese Grand Prix,2021,1,AllClear
19,Portuguese Grand Prix,2021,1,AllClear
20,Portuguese Grand Prix,2021,1,AllClear
21,Portuguese Grand Prix,2021,1,AllClear
22,Portuguese Grand Prix,2021,1,AllClear
23,Portuguese Grand Prix,2021,1,AllClear
24,Portuguese Grand Prix,2021,1,AllClear
25,Portuguese Grand Prix,2021,1,AllClear
26,Portuguese Grand Prix,2021,1,AllClear
27,Portuguese Grand Prix,2021,1,AllClear
28,Portuguese Grand Prix,2021,1,AllClear
29,Portuguese Grand Prix,2021,1,AllClear
30,Portuguese Grand Prix,2021,1,AllClear
31,Portuguese Grand Prix,2021,1,AllClear
32,Portuguese Grand Prix,2021,1,AllClear
33,Portuguese Grand Prix,2021,1,AllClear
34,Portuguese Grand Prix,2021,1,AllClear
35,Portuguese Grand Prix,2021,1,AllClear
36,Portuguese Grand Prix,2021,1,AllClear
37,Portuguese Grand Prix,2021,1,AllClear
38,Portuguese Grand Prix,2021,1,AllClear
39,Portuguese Grand Prix,2021,1,AllClear
40,Portuguese Grand Prix,2021,1,AllClear
41,Portuguese Grand Prix,2021,1,AllClear
42,Portuguese Grand Prix,2021,1,AllClear
43,Portuguese Grand Prix,2021,1,AllClear
44,Portuguese Grand Prix,2021,1,AllClear
45,Portuguese Grand Prix,2021,1,AllClear
46,Portuguese Grand Prix,2021,1,AllClear
47,Portuguese Grand Prix,2021,1,AllClear
48,Portuguese Grand Prix,2021,1,AllClear
49,Portuguese Grand Prix,2021,1,AllClear
50,Portuguese Grand Prix,2021,1,AllClear
51,Portuguese Grand Prix,2021,1,AllClear
52,Portuguese Grand Prix,2021,1,AllClear
53,Portuguese Grand Prix,2021,1,AllClear
54,Portuguese Grand Prix,2021,1,AllClear
55,Portuguese Grand Prix,2021,1,AllClear
56,Portuguese Grand Prix,2021,1,AllClear
57,Portuguese Grand Prix,2021,1,AllClear
58,Portuguese Grand Prix,2021,1,AllClear
59,Portuguese Grand Prix,2021,1,AllClear
60,Portuguese Grand Prix,2021,1,AllClear
61,Portuguese Grand Prix,2021,1,AllClear
62,Portuguese Grand Prix,2021,1,AllClear
63,Portuguese Grand Prix,2021,1,AllClear
64,Portuguese Grand Prix,2021,1,AllClear
65,Portuguese Grand Prix,2021,1,AllClear
66,Portuguese Grand Prix,2021,1,AllClear
1,Spanish Grand Prix,2021,1,AllClear
2,Spanish Grand Prix,2021,1,AllClear
3,Spanish Grand Prix,2021,1,AllClear
4,Spanish Grand Prix,2021,1,AllClear
5,Spanish Grand Prix,2021,1,AllClear
6,Spanish Grand Prix,2021,1,AllClear
7,Spanish Grand Prix,2021,4,SafetyCar
8,Spanish Grand Prix,2021,4,SafetyCar
9,Spanish Grand Prix,2021,4,SafetyCar
10,Spanish Grand Prix,2021,4,SafetyCar
11,Spanish Grand Prix,2021,1,AllClear
12,Spanish Grand Prix,2021,1,AllClear
13,Spanish Grand Prix,2021,1,AllClear
14,Spanish Grand Prix,2021,1,AllClear
15,Spanish Grand Prix,2021,1,AllClear
16,Spanish Grand Prix,2021,1,AllClear
17,Spanish Grand Prix,2021,1,AllClear
18,Spanish Grand Prix,2021,1,AllClear
19,Spanish Grand Prix,2021,1,AllClear
20,Spanish Grand Prix,2021,1,AllClear
21,Spanish Grand Prix,2021,1,AllClear
22,Spanish Grand Prix,2021,1,AllClear
23,Spanish Grand Prix,2021,1,AllClear
24,Spanish Grand Prix,2021,1,AllClear
25,Spanish Grand Prix,2021,1,AllClear
26,Spanish Grand Prix,2021,1,AllClear
27,Spanish Grand Prix,2021,1,AllClear
28,Spanish Grand Prix,2021,1,AllClear
29,Spanish Grand Prix,2021,1,AllClear
30,Spanish Grand Prix,2021,1,AllClear
31,Spanish Grand Prix,2021,1,AllClear
32,Spanish Grand Prix,2021,1,AllClear
33,Spanish Grand Prix,2021,1,AllClear
34,Spanish Grand Prix,2021,1,AllClear
35,Spanish Grand Prix,2021,1,AllClear
36,Spanish Grand Prix,2021,1,AllClear
37,Spanish Grand Prix,2021,1,AllClear
38,Spanish Grand Prix,2021,1,AllClear
39,Spanish Grand Prix,2021,1,AllClear
40,Spanish Grand Prix,2021,1,AllClear
41,Spanish Grand Prix,2021,1,AllClear
42,Spanish Grand Prix,2021,1,AllClear
43,Spanish Grand Prix,2021,1,AllClear
44,Spanish Grand Prix,2021,1,AllClear
45,Spanish Grand Prix,2021,1,AllClear
46,Spanish Grand Prix,2021,1,AllClear
47,Spanish Grand Prix,2021,1,AllClear
48,Spanish Grand Prix,2021,1,AllClear
49,Spanish Grand Prix,2021,1,AllClear
50,Spanish Grand Prix,2021,1,AllClear
51,Spanish Grand Prix,2021,1,AllClear
52,Spanish Grand Prix,2021,1,AllClear
53,Spanish Grand Prix,2021,1,AllClear
54,Spanish Grand Prix,2021,1,AllClear
55,Spanish Grand Prix,2021,1,AllClear
56,Spanish Grand Prix,2021,1,AllClear
57,Spanish Grand Prix,2021,1,AllClear
58,Spanish Grand Prix,2021,1,AllClear
59,Spanish Grand Prix,2021,1,AllClear
60,Spanish Grand Prix,2021,1,AllClear
61,Spanish Grand Prix,2021,1,AllClear
62,Spanish Grand Prix,2021,1,AllClear
63,Spanish Grand Prix,2021,1,AllClear
64,Spanish Grand Prix,2021,1,AllClear
65,Spanish Grand Prix,2021,1,AllClear
66,Spanish Grand Prix,2021,1,AllClear
1,Monaco Grand Prix,2021,1,AllClear
2,Monaco Grand Prix,2021,1,AllClear
3,Monaco Grand Prix,2021,1,AllClear
4,Monaco Grand Prix,2021,1,AllClear
5,Monaco Grand Prix,2021,1,AllClear
6,Monaco Grand Prix,2021,1,AllClear
7,Monaco Grand Prix,2021,1,AllClear
8,Monaco Grand Prix,2021,1,AllClear
9,Monaco Grand Prix,2021,1,AllClear
10,Monaco Grand Prix,2021,1,AllClear
11,Monaco Grand Prix,2021,1,AllClear
12,Monaco Grand Prix,2021,1,AllClear
13,Monaco Grand Prix,2021,1,AllClear
14,Monaco Grand Prix,2021,1,AllClear
15,Monaco Grand Prix,2021,1,AllClear
16,Monaco Grand Prix,2021,1,AllClear
17,Monaco Grand Prix,2021,1,AllClear
18,Monaco Grand Prix,2021,1,AllClear
19,Monaco Grand Prix,2021,1,AllClear
20,Monaco Grand Prix,2021,1,AllClear
21,Monaco Grand Prix,2021,1,AllClear
22,Monaco Grand Prix,2021,1,AllClear
23,Monaco Grand Prix,2021,1,AllClear
24,Monaco Grand Prix,2021,1,AllClear
25,Monaco Grand Prix,2021,1,AllClear
26,Monaco Grand Prix,2021,1,AllClear
27,Monaco Grand Prix,2021,1,AllClear
28,Monaco Grand Prix,2021,1,AllClear
29,Monaco Grand Prix,2021,1,AllClear
30,Monaco Grand Prix,2021,1,AllClear
31,Monaco Grand Prix,2021,1,AllClear
32,Monaco Grand Prix,2021,1,AllClear
33,Monaco Grand Prix,2021,1,AllClear
34,Monaco Grand Prix,2021,1,AllClear
35,Monaco Grand Prix,2021,1,AllClear
36,Monaco Grand Prix,2021,1,AllClear
37,Monaco Grand Prix,2021,1,AllClear
38,Monaco Grand Prix,2021,1,AllClear
39,Monaco Grand Prix,2021,1,AllClear
40,Monaco Grand Prix,2021,1,AllClear
41,Monaco Grand Prix,2021,1,AllClear
42,Monaco Grand Prix,2021,1,AllClear
43,Monaco Grand Prix,2021,1,AllClear
44,Monaco Grand Prix,2021,1,AllClear
45,Monaco Grand Prix,2021,1,AllClear
46,Monaco Grand Prix,2021,1,AllClear
47,Monaco Grand Prix,2021,1,AllClear
48,Monaco Grand Prix,2021,1,AllClear
49,Monaco Grand Prix,2021,1,AllClear
50,Monaco Grand Prix,2021,1,AllClear
51,Monaco Grand Prix,2021,1,AllClear
52,Monaco Grand Prix,2021,1,AllClear
53,Monaco Grand Prix,2021,1,AllClear
54,Monaco Grand Prix,2021,1,AllClear
55,Monaco Grand Prix,2021,1,AllClear
56,Monaco Grand Prix,2021,1,AllClear
57,Monaco Grand Prix,2021,1,AllClear
58,Monaco Grand Prix,2021,1,AllClear
59,Monaco Grand Prix,2021,1,AllClear
60,Monaco Grand Prix,2021,1,AllClear
61,Monaco Grand Prix,2021,1,AllClear
62,Monaco Grand Prix,2021,1,AllClear
63,Monaco Grand Prix,2021,1,AllClear
64,Monaco Grand Prix,2021,1,AllClear
65,Monaco Grand Prix,2021,1,AllClear
66,Monaco Grand Prix,2021,1,AllClear
67,Monaco Grand Prix,2021,1,AllClear
68,Monaco Grand Prix,2021,1,AllClear
69,Monaco Grand Prix,2021,1,AllClear
70,Monaco Grand Prix,2021,1,AllClear
71,Monaco Grand Prix,2021,1,AllClear
72,Monaco Grand Prix,2021,1,AllClear
73,Monaco Grand Prix,2021,1,AllClear
74,Monaco Grand Prix,2021,1,AllClear
75,Monaco Grand Prix,2021,1,AllClear
76,Monaco Grand Prix,2021,1,AllClear
77,Monaco Grand Prix,2021,1,AllClear
78,Monaco Grand Prix,2021,1,AllClear
1,Azerbaijan Grand Prix,2021,1,AllClear
2,Azerbaijan Grand Prix,2021,1,AllClear
3,Azerbaijan Grand Prix,2021,1,AllClear
4,Azerbaijan Grand Prix,2021,2,Yellow
5,Azerbaijan Grand Prix,2021,1,AllClear
6,Azerbaijan Grand Prix,2021,1,AllClear
7,Azerbaijan Grand Prix,2021,1,AllClear
8,Azerbaijan Grand Prix,2021,1,AllClear
9,Azerbaijan Grand Prix,2021,1,AllClear
10,Azerbaijan Grand Prix,2021,1,AllClear
11,Azerbaijan Grand Prix,2021,2,Yellow
12,Azerbaijan Grand Prix,2021,2,Yellow
13,Azerbaijan Grand Prix,2021,1,AllClear
14,Azerbaijan Grand Prix,2021,1,AllClear
15,Azerbaijan Grand Prix,2021,1,AllClear
16,Azerbaijan Grand Prix,2021,1,AllClear
17,Azerbaijan Grand Prix,2021,1,AllClear
18,Azerbaijan Grand Prix,2021,1,AllClear
19,Azerbaijan Grand Prix,2021,1,AllClear
20,Azerbaijan Grand Prix,2021,1,AllClear
21,Azerbaijan Grand Prix,2021,1,AllClear
22,Azerbaijan Grand Prix,2021,1,AllClear
23,Azerbaijan Grand Prix,2021,2,Yellow
24,Azerbaijan Grand Prix,2021,2,Yellow
25,Azerbaijan Grand Prix,2021,2,Yellow
26,Azerbaijan Grand Prix,2021,1,AllClear
27,Azerbaijan Grand Prix,2021,1,AllClear
28,Azerbaijan Grand Prix,2021,1,AllClear
29,Azerbaijan Grand Prix,2021,2,Yellow
30,Azerbaijan Grand Prix,2021,4,SafetyCar
31,Azerbaijan Grand Prix,2021,4,SafetyCar
32,Azerbaijan Grand Prix,2021,4,SafetyCar
33,Azerbaijan Grand Prix,2021,4,SafetyCar
34,Azerbaijan Grand Prix,2021,4,SafetyCar
35,Azerbaijan Grand Prix,2021,4,SafetyCar
36,Azerbaijan Grand Prix,2021,1,AllClear
37,Azerbaijan Grand Prix,2021,1,AllClear
38,Azerbaijan Grand Prix,2021,1,AllClear
39,Azerbaijan Grand Prix,2021,1,AllClear
40,Azerbaijan Grand Prix,2021,1,AllClear
41,Azerbaijan Grand Prix,2021,1,AllClear
42,Azerbaijan Grand Prix,2021,1,AllClear
43,Azerbaijan Grand Prix,2021,1,AllClear
44,Azerbaijan Grand Prix,2021,1,AllClear
45,Azerbaijan Grand Prix,2021,2,Yellow
46,Azerbaijan Grand Prix,2021,4,SafetyCar
47,Azerbaijan Grand Prix,2021,4,SafetyCar
48,Azerbaijan Grand Prix,2021,4,SafetyCar
49,Azerbaijan Grand Prix,2021,1,AllClear
50,Azerbaijan Grand Prix,2021,2,Yellow
51,Azerbaijan Grand Prix,2021,1,AllClear
1,French Grand Prix,2021,1,AllClear
2,French Grand Prix,2021,1,AllClear
3,French Grand Prix,2021,1,AllClear
4,French Grand Prix,2021,1,AllClear
5,French Grand Prix,2021,1,AllClear
6,French Grand Prix,2021,1,AllClear
7,French Grand Prix,2021,1,AllClear
8,French Grand Prix,2021,1,AllClear
9,French Grand Prix,2021,1,AllClear
10,French Grand Prix,2021,1,AllClear
11,French Grand Prix,2021,1,AllClear
12,French Grand Prix,2021,1,AllClear
13,French Grand Prix,2021,1,AllClear
14,French Grand Prix,2021,1,AllClear
15,French Grand Prix,2021,1,AllClear
16,French Grand Prix,2021,1,AllClear
17,French Grand Prix,2021,1,AllClear
18,French Grand Prix,2021,1,AllClear
19,French Grand Prix,2021,1,AllClear
20,French Grand Prix,2021,1,AllClear
21,French Grand Prix,2021,1,AllClear
22,French Grand Prix,2021,1,AllClear
23,French Grand Prix,2021,1,AllClear
24,French Grand Prix,2021,1,AllClear
25,French Grand Prix,2021,1,AllClear
26,French Grand Prix,2021,1,AllClear
27,French Grand Prix,2021,1,AllClear
28,French Grand Prix,2021,1,AllClear
29,French Grand Prix,2021,1,AllClear
30,French Grand Prix,2021,1,AllClear
31,French Grand Prix,2021,1,AllClear
32,French Grand Prix,2021,1,AllClear
33,French Grand Prix,2021,1,AllClear
34,French Grand Prix,2021,1,AllClear
35,French Grand Prix,2021,1,AllClear
36,French Grand Prix,2021,1,AllClear
37,French Grand Prix,2021,1,AllClear
38,French Grand Prix,2021,1,AllClear
39,French Grand Prix,2021,1,AllClear
40,French Grand Prix,2021,1,AllClear
41,French Grand Prix,2021,1,AllClear
42,French Grand Prix,2021,1,AllClear
43,French Grand Prix,2021,1,AllClear
44,French Grand Prix,2021,1,AllClear
45,French Grand Prix,2021,1,AllClear
46,French Grand Prix,2021,1,AllClear
47,French Grand Prix,2021,1,AllClear
48,French Grand Prix,2021,1,AllClear
49,French Grand Prix,2021,1,AllClear
50,French Grand Prix,2021,1,AllClear
51,French Grand Prix,2021,1,AllClear
52,French Grand Prix,2021,1,AllClear
53,French Grand Prix,2021,1,AllClear
1,Styrian Grand Prix,2021,2,Yellow
2,Styrian Grand Prix,2021,1,AllClear
3,Styrian Grand Prix,2021,1,AllClear
4,Styrian Grand Prix,2021,1,AllClear
5,Styrian Grand Prix,2021,1,AllClear
6,Styrian Grand Prix,2021,1,AllClear
7,Styrian Grand Prix,2021,1,AllClear
8,Styrian Grand Prix,2021,1,AllClear
9,Styrian Grand Prix,2021,1,AllClear
10,Styrian Grand Prix,2021,1,AllClear
11,Styrian Grand Prix,2021,1,AllClear
12,Styrian Grand Prix,2021,1,AllClear
13,Styrian Grand Prix,2021,1,AllClear
14,Styrian Grand Prix,2021,1,AllClear
15,Styrian Grand Prix,2021,1,AllClear
16,Styrian Grand Prix,2021,1,AllClear
17,Styrian Grand Prix,2021,1,AllClear
18,Styrian Grand Prix,2021,1,AllClear
19,Styrian Grand Prix,2021,1,AllClear
20,Styrian Grand Prix,2021,1,AllClear
21,Styrian Grand Prix,2021,1,AllClear
22,Styrian Grand Prix,2021,1,AllClear
23,Styrian Grand Prix,2021,1,AllClear
24,Styrian Grand Prix,2021,1,AllClear
25,Styrian Grand Prix,2021,1,AllClear
26,Styrian Grand Prix,2021,1,AllClear
27,Styrian Grand Prix,2021,1,AllClear
28,Styrian Grand Prix,2021,1,AllClear
29,Styrian Grand Prix,2021,1,AllClear
30,Styrian Grand Prix,2021,1,AllClear
31,Styrian Grand Prix,2021,1,AllClear
32,Styrian Grand Prix,2021,1,AllClear
33,Styrian Grand Prix,2021,1,AllClear
34,Styrian Grand Prix,2021,1,AllClear
35,Styrian Grand Prix,2021,1,AllClear
36,Styrian Grand Prix,2021,1,AllClear
37,Styrian Grand Prix,2021,1,AllClear
38,Styrian Grand Prix,2021,1,AllClear
39,Styrian Grand Prix,2021,1,AllClear
40,Styrian Grand Prix,2021,1,AllClear
41,Styrian Grand Prix,2021,1,AllClear
42,Styrian Grand Prix,2021,1,AllClear
43,Styrian Grand Prix,2021,1,AllClear
